Mutation,Supression,Addition,Nb de générations
3.4210526315789473,1.0,1.9473684210526314,90
3.4210526315789473,1.0,2.0,184
3.4210526315789473,1.1052631578947367,1.0,142
3.4210526315789473,1.1052631578947367,1.0526315789473684,176
3.4210526315789473,1.1052631578947367,1.1052631578947367,170
3.4210526315789473,1.1052631578947367,1.1578947368421053,301
3.4210526315789473,1.1052631578947367,1.2105263157894737,176
3.4210526315789473,1.1052631578947367,1.263157894736842,148
3.4210526315789473,1.1052631578947367,1.3157894736842106,92
3.4210526315789473,1.1052631578947367,1.368421052631579,102
3.4210526315789473,1.1052631578947367,1.4210526315789473,253
3.4210526315789473,1.1052631578947367,1.4736842105263157,229
3.4210526315789473,1.1052631578947367,1.526315789473684,105
3.4210526315789473,1.1052631578947367,1.5789473684210527,194
3.4210526315789473,1.1052631578947367,1.631578947368421,189
3.4210526315789473,1.1052631578947367,1.6842105263157894,93
3.4210526315789473,1.1052631578947367,1.736842105263158,134
3.4210526315789473,1.1052631578947367,1.7894736842105263,174
3.4210526315789473,1.1052631578947367,1.8421052631578947,285
3.4210526315789473,1.1052631578947367,1.894736842105263,99
3.4210526315789473,1.1052631578947367,1.9473684210526314,194
3.4210526315789473,1.1052631578947367,2.0,123
3.4210526315789473,1.2105263157894737,1.0,63
3.4210526315789473,1.2105263157894737,1.0526315789473684,172
3.4210526315789473,1.2105263157894737,1.1052631578947367,241
3.4210526315789473,1.2105263157894737,1.1578947368421053,98
3.4210526315789473,1.2105263157894737,1.2105263157894737,159
3.4210526315789473,1.2105263157894737,1.263157894736842,212
3.4210526315789473,1.2105263157894737,1.3157894736842106,301
3.4210526315789473,1.2105263157894737,1.368421052631579,267
3.4210526315789473,1.2105263157894737,1.4210526315789473,125
3.4210526315789473,1.2105263157894737,1.4736842105263157,301
3.4210526315789473,1.2105263157894737,1.526315789473684,220
3.4210526315789473,1.2105263157894737,1.5789473684210527,301
3.4210526315789473,1.2105263157894737,1.631578947368421,301
3.4210526315789473,1.2105263157894737,1.6842105263157894,217
3.4210526315789473,1.2105263157894737,1.736842105263158,216
3.4210526315789473,1.2105263157894737,1.7894736842105263,208
3.4210526315789473,1.2105263157894737,1.8421052631578947,147
3.4210526315789473,1.2105263157894737,1.894736842105263,135
3.4210526315789473,1.2105263157894737,1.9473684210526314,173
3.4210526315789473,1.2105263157894737,2.0,301
3.4210526315789473,1.3157894736842106,1.0,122
3.4210526315789473,1.3157894736842106,1.0526315789473684,248
3.4210526315789473,1.3157894736842106,1.1052631578947367,149
3.4210526315789473,1.3157894736842106,1.1578947368421053,140
3.4210526315789473,1.3157894736842106,1.2105263157894737,301
3.4210526315789473,1.3157894736842106,1.263157894736842,171
3.4210526315789473,1.3157894736842106,1.3157894736842106,301
3.4210526315789473,1.3157894736842106,1.368421052631579,212
3.4210526315789473,1.3157894736842106,1.4210526315789473,184
3.4210526315789473,1.3157894736842106,1.4736842105263157,104
3.4210526315789473,1.3157894736842106,1.526315789473684,185
3.4210526315789473,1.3157894736842106,1.5789473684210527,271
3.4210526315789473,1.3157894736842106,1.631578947368421,230
3.4210526315789473,1.3157894736842106,1.6842105263157894,101
3.4210526315789473,1.3157894736842106,1.736842105263158,182
3.4210526315789473,1.3157894736842106,1.7894736842105263,222
3.4210526315789473,1.3157894736842106,1.8421052631578947,301
3.4210526315789473,1.3157894736842106,1.894736842105263,162
3.4210526315789473,1.3157894736842106,1.9473684210526314,265
3.4210526315789473,1.3157894736842106,2.0,301
3.4210526315789473,1.4210526315789473,1.0,150
3.4210526315789473,1.4210526315789473,1.0526315789473684,236
3.4210526315789473,1.4210526315789473,1.1052631578947367,286
3.4210526315789473,1.4210526315789473,1.1578947368421053,301
3.4210526315789473,1.4210526315789473,1.2105263157894737,274
3.4210526315789473,1.4210526315789473,1.263157894736842,269
3.4210526315789473,1.4210526315789473,1.3157894736842106,301
3.4210526315789473,1.4210526315789473,1.368421052631579,39
3.4210526315789473,1.4210526315789473,1.4210526315789473,178
3.4210526315789473,1.4210526315789473,1.4736842105263157,175
3.4210526315789473,1.4210526315789473,1.526315789473684,301
3.4210526315789473,1.4210526315789473,1.5789473684210527,301
3.4210526315789473,1.4210526315789473,1.631578947368421,148
3.4210526315789473,1.4210526315789473,1.6842105263157894,89
3.4210526315789473,1.4210526315789473,1.736842105263158,40
3.4210526315789473,1.4210526315789473,1.7894736842105263,165
3.4210526315789473,1.4210526315789473,1.8421052631578947,297
3.4210526315789473,1.4210526315789473,1.894736842105263,149
3.4210526315789473,1.4210526315789473,1.9473684210526314,121
3.4210526315789473,1.4210526315789473,2.0,271
3.4210526315789473,1.526315789473684,1.0,90
3.4210526315789473,1.526315789473684,1.0526315789473684,68
3.4210526315789473,1.526315789473684,1.1052631578947367,212
3.4210526315789473,1.526315789473684,1.1578947368421053,195
3.4210526315789473,1.526315789473684,1.2105263157894737,126
3.4210526315789473,1.526315789473684,1.263157894736842,107
3.4210526315789473,1.526315789473684,1.3157894736842106,169
3.4210526315789473,1.526315789473684,1.368421052631579,84
3.4210526315789473,1.526315789473684,1.4210526315789473,301
3.4210526315789473,1.526315789473684,1.4736842105263157,236
3.4210526315789473,1.526315789473684,1.526315789473684,301
3.4210526315789473,1.526315789473684,1.5789473684210527,301
3.4210526315789473,1.526315789473684,1.631578947368421,301
3.4210526315789473,1.526315789473684,1.6842105263157894,86
3.4210526315789473,1.526315789473684,1.736842105263158,168
3.4210526315789473,1.526315789473684,1.7894736842105263,160
3.4210526315789473,1.526315789473684,1.8421052631578947,229
3.4210526315789473,1.526315789473684,1.894736842105263,127
3.4210526315789473,1.526315789473684,1.9473684210526314,167
3.4210526315789473,1.526315789473684,2.0,140
3.4210526315789473,1.631578947368421,1.0,61
3.4210526315789473,1.631578947368421,1.0526315789473684,200
3.4210526315789473,1.631578947368421,1.1052631578947367,77
3.4210526315789473,1.631578947368421,1.1578947368421053,189
3.4210526315789473,1.631578947368421,1.2105263157894737,285
3.4210526315789473,1.631578947368421,1.263157894736842,78
3.4210526315789473,1.631578947368421,1.3157894736842106,98
3.4210526315789473,1.631578947368421,1.368421052631579,164
3.4210526315789473,1.631578947368421,1.4210526315789473,198
3.4210526315789473,1.631578947368421,1.4736842105263157,263
3.4210526315789473,1.631578947368421,1.526315789473684,131
3.4210526315789473,1.631578947368421,1.5789473684210527,169
3.4210526315789473,1.631578947368421,1.631578947368421,92
3.4210526315789473,1.631578947368421,1.6842105263157894,124
3.4210526315789473,1.631578947368421,1.736842105263158,144
3.4210526315789473,1.631578947368421,1.7894736842105263,108
3.4210526315789473,1.631578947368421,1.8421052631578947,274
3.4210526315789473,1.631578947368421,1.894736842105263,301
3.4210526315789473,1.631578947368421,1.9473684210526314,301
3.4210526315789473,1.631578947368421,2.0,102
3.4210526315789473,1.736842105263158,1.0,268
3.4210526315789473,1.736842105263158,1.0526315789473684,301
3.4210526315789473,1.736842105263158,1.1052631578947367,219
3.4210526315789473,1.736842105263158,1.1578947368421053,95
3.4210526315789473,1.736842105263158,1.2105263157894737,113
3.4210526315789473,1.736842105263158,1.263157894736842,102
3.4210526315789473,1.736842105263158,1.3157894736842106,119
3.4210526315789473,1.736842105263158,1.368421052631579,132
3.4210526315789473,1.736842105263158,1.4210526315789473,75
3.4210526315789473,1.736842105263158,1.4736842105263157,257
3.4210526315789473,1.736842105263158,1.526315789473684,301
3.4210526315789473,1.736842105263158,1.5789473684210527,301
3.4210526315789473,1.736842105263158,1.631578947368421,301
3.4210526315789473,1.736842105263158,1.6842105263157894,153
3.4210526315789473,1.736842105263158,1.736842105263158,206
3.4210526315789473,1.736842105263158,1.7894736842105263,301
3.4210526315789473,1.736842105263158,1.8421052631578947,48
3.4210526315789473,1.736842105263158,1.894736842105263,120
3.4210526315789473,1.736842105263158,1.9473684210526314,197
3.4210526315789473,1.736842105263158,2.0,73
3.4210526315789473,1.8421052631578947,1.0,211
3.4210526315789473,1.8421052631578947,1.0526315789473684,132
3.4210526315789473,1.8421052631578947,1.1052631578947367,103
3.4210526315789473,1.8421052631578947,1.1578947368421053,100
3.4210526315789473,1.8421052631578947,1.2105263157894737,265
3.4210526315789473,1.8421052631578947,1.263157894736842,190
3.4210526315789473,1.8421052631578947,1.3157894736842106,84
3.4210526315789473,1.8421052631578947,1.368421052631579,301
3.4210526315789473,1.8421052631578947,1.4210526315789473,109
3.4210526315789473,1.8421052631578947,1.4736842105263157,137
3.4210526315789473,1.8421052631578947,1.526315789473684,54
3.4210526315789473,1.8421052631578947,1.5789473684210527,301
3.4210526315789473,1.8421052631578947,1.631578947368421,171
3.4210526315789473,1.8421052631578947,1.6842105263157894,301
3.4210526315789473,1.8421052631578947,1.736842105263158,58
3.4210526315789473,1.8421052631578947,1.7894736842105263,223
3.4210526315789473,1.8421052631578947,1.8421052631578947,113
3.4210526315789473,1.8421052631578947,1.894736842105263,151
3.4210526315789473,1.8421052631578947,1.9473684210526314,128
3.4210526315789473,1.8421052631578947,2.0,188
3.4210526315789473,1.9473684210526314,1.0,196
3.4210526315789473,1.9473684210526314,1.0526315789473684,48
3.4210526315789473,1.9473684210526314,1.1052631578947367,301
3.4210526315789473,1.9473684210526314,1.1578947368421053,182
3.4210526315789473,1.9473684210526314,1.2105263157894737,70
3.4210526315789473,1.9473684210526314,1.263157894736842,301
3.4210526315789473,1.9473684210526314,1.3157894736842106,301
3.4210526315789473,1.9473684210526314,1.368421052631579,236
3.4210526315789473,1.9473684210526314,1.4210526315789473,118
3.4210526315789473,1.9473684210526314,1.4736842105263157,301
3.4210526315789473,1.9473684210526314,1.526315789473684,301
3.4210526315789473,1.9473684210526314,1.5789473684210527,252
3.4210526315789473,1.9473684210526314,1.631578947368421,205
3.4210526315789473,1.9473684210526314,1.6842105263157894,238
3.4210526315789473,1.9473684210526314,1.736842105263158,275
3.4210526315789473,1.9473684210526314,1.7894736842105263,115
3.4210526315789473,1.9473684210526314,1.8421052631578947,86
3.4210526315789473,1.9473684210526314,1.894736842105263,301
3.4210526315789473,1.9473684210526314,1.9473684210526314,301
3.4210526315789473,1.9473684210526314,2.0,301
3.4210526315789473,2.052631578947368,1.0,97
3.4210526315789473,2.052631578947368,1.0526315789473684,301
3.4210526315789473,2.052631578947368,1.1052631578947367,301
3.4210526315789473,2.052631578947368,1.1578947368421053,301
3.4210526315789473,2.052631578947368,1.2105263157894737,222
3.4210526315789473,2.052631578947368,1.263157894736842,195
3.4210526315789473,2.052631578947368,1.3157894736842106,210
3.4210526315789473,2.052631578947368,1.368421052631579,219
3.4210526315789473,2.052631578947368,1.4210526315789473,72
3.4210526315789473,2.052631578947368,1.4736842105263157,137
3.4210526315789473,2.052631578947368,1.526315789473684,243
3.4210526315789473,2.052631578947368,1.5789473684210527,127
3.4210526315789473,2.052631578947368,1.631578947368421,130
3.4210526315789473,2.052631578947368,1.6842105263157894,62
3.4210526315789473,2.052631578947368,1.736842105263158,60
3.4210526315789473,2.052631578947368,1.7894736842105263,200
3.4210526315789473,2.052631578947368,1.8421052631578947,106
3.4210526315789473,2.052631578947368,1.894736842105263,301
3.4210526315789473,2.052631578947368,1.9473684210526314,301
3.4210526315789473,2.052631578947368,2.0,301
3.4210526315789473,2.1578947368421053,1.0,281
3.4210526315789473,2.1578947368421053,1.0526315789473684,301
3.4210526315789473,2.1578947368421053,1.1052631578947367,219
3.4210526315789473,2.1578947368421053,1.1578947368421053,58
3.4210526315789473,2.1578947368421053,1.2105263157894737,202
3.4210526315789473,2.1578947368421053,1.263157894736842,106
3.4210526315789473,2.1578947368421053,1.3157894736842106,54
3.4210526315789473,2.1578947368421053,1.368421052631579,301
3.4210526315789473,2.1578947368421053,1.4210526315789473,146
3.4210526315789473,2.1578947368421053,1.4736842105263157,180
3.4210526315789473,2.1578947368421053,1.526315789473684,276
3.4210526315789473,2.1578947368421053,1.5789473684210527,228
3.4210526315789473,2.1578947368421053,1.631578947368421,148
3.4210526315789473,2.1578947368421053,1.6842105263157894,94
3.4210526315789473,2.1578947368421053,1.736842105263158,55
3.4210526315789473,2.1578947368421053,1.7894736842105263,97
3.4210526315789473,2.1578947368421053,1.8421052631578947,245
3.4210526315789473,2.1578947368421053,1.894736842105263,116
3.4210526315789473,2.1578947368421053,1.9473684210526314,94
3.4210526315789473,2.1578947368421053,2.0,142
3.4210526315789473,2.263157894736842,1.0,301
3.4210526315789473,2.263157894736842,1.0526315789473684,191
3.4210526315789473,2.263157894736842,1.1052631578947367,301
3.4210526315789473,2.263157894736842,1.1578947368421053,120
3.4210526315789473,2.263157894736842,1.2105263157894737,156
3.4210526315789473,2.263157894736842,1.263157894736842,212
3.4210526315789473,2.263157894736842,1.3157894736842106,301
3.4210526315789473,2.263157894736842,1.368421052631579,168
3.4210526315789473,2.263157894736842,1.4210526315789473,176
3.4210526315789473,2.263157894736842,1.4736842105263157,41
3.4210526315789473,2.263157894736842,1.526315789473684,187
3.4210526315789473,2.263157894736842,1.5789473684210527,301
3.4210526315789473,2.263157894736842,1.631578947368421,170
3.4210526315789473,2.263157894736842,1.6842105263157894,78
3.4210526315789473,2.263157894736842,1.736842105263158,186
3.4210526315789473,2.263157894736842,1.7894736842105263,96
3.4210526315789473,2.263157894736842,1.8421052631578947,194
3.4210526315789473,2.263157894736842,1.894736842105263,143
3.4210526315789473,2.263157894736842,1.9473684210526314,108
3.4210526315789473,2.263157894736842,2.0,47
3.4210526315789473,2.3684210526315788,1.0,158
3.4210526315789473,2.3684210526315788,1.0526315789473684,163
3.4210526315789473,2.3684210526315788,1.1052631578947367,135
3.4210526315789473,2.3684210526315788,1.1578947368421053,58
3.4210526315789473,2.3684210526315788,1.2105263157894737,301
3.4210526315789473,2.3684210526315788,1.263157894736842,301
3.4210526315789473,2.3684210526315788,1.3157894736842106,301
3.4210526315789473,2.3684210526315788,1.368421052631579,149
3.4210526315789473,2.3684210526315788,1.4210526315789473,301
3.4210526315789473,2.3684210526315788,1.4736842105263157,299
3.4210526315789473,2.3684210526315788,1.526315789473684,198
3.4210526315789473,2.3684210526315788,1.5789473684210527,97
3.4210526315789473,2.3684210526315788,1.631578947368421,183
3.4210526315789473,2.3684210526315788,1.6842105263157894,95
3.4210526315789473,2.3684210526315788,1.736842105263158,174
3.4210526315789473,2.3684210526315788,1.7894736842105263,301
3.4210526315789473,2.3684210526315788,1.8421052631578947,289
3.4210526315789473,2.3684210526315788,1.894736842105263,247
3.4210526315789473,2.3684210526315788,1.9473684210526314,235
3.4210526315789473,2.3684210526315788,2.0,126
3.4210526315789473,2.473684210526316,1.0,187
3.4210526315789473,2.473684210526316,1.0526315789473684,165
3.4210526315789473,2.473684210526316,1.1052631578947367,255
3.4210526315789473,2.473684210526316,1.1578947368421053,224
3.4210526315789473,2.473684210526316,1.2105263157894737,140
3.4210526315789473,2.473684210526316,1.263157894736842,79
3.4210526315789473,2.473684210526316,1.3157894736842106,301
3.4210526315789473,2.473684210526316,1.368421052631579,186
3.4210526315789473,2.473684210526316,1.4210526315789473,301
3.4210526315789473,2.473684210526316,1.4736842105263157,155
3.4210526315789473,2.473684210526316,1.526315789473684,115
3.4210526315789473,2.473684210526316,1.5789473684210527,83
3.4210526315789473,2.473684210526316,1.631578947368421,173
3.4210526315789473,2.473684210526316,1.6842105263157894,93
3.4210526315789473,2.473684210526316,1.736842105263158,168
3.4210526315789473,2.473684210526316,1.7894736842105263,54
3.4210526315789473,2.473684210526316,1.8421052631578947,161
3.4210526315789473,2.473684210526316,1.894736842105263,301
3.4210526315789473,2.473684210526316,1.9473684210526314,140
3.4210526315789473,2.473684210526316,2.0,241
3.4210526315789473,2.5789473684210527,1.0,277
3.4210526315789473,2.5789473684210527,1.0526315789473684,210
3.4210526315789473,2.5789473684210527,1.1052631578947367,65
3.4210526315789473,2.5789473684210527,1.1578947368421053,278
3.4210526315789473,2.5789473684210527,1.2105263157894737,301
3.4210526315789473,2.5789473684210527,1.263157894736842,257
3.4210526315789473,2.5789473684210527,1.3157894736842106,164
3.4210526315789473,2.5789473684210527,1.368421052631579,226
3.4210526315789473,2.5789473684210527,1.4210526315789473,231
3.4210526315789473,2.5789473684210527,1.4736842105263157,106
3.4210526315789473,2.5789473684210527,1.526315789473684,187
3.4210526315789473,2.5789473684210527,1.5789473684210527,301
3.4210526315789473,2.5789473684210527,1.631578947368421,88
3.4210526315789473,2.5789473684210527,1.6842105263157894,301
3.4210526315789473,2.5789473684210527,1.736842105263158,301
3.4210526315789473,2.5789473684210527,1.7894736842105263,156
3.4210526315789473,2.5789473684210527,1.8421052631578947,273
3.4210526315789473,2.5789473684210527,1.894736842105263,57
3.4210526315789473,2.5789473684210527,1.9473684210526314,39
3.4210526315789473,2.5789473684210527,2.0,95
3.4210526315789473,2.6842105263157894,1.0,301
3.4210526315789473,2.6842105263157894,1.0526315789473684,173
3.4210526315789473,2.6842105263157894,1.1052631578947367,301
3.4210526315789473,2.6842105263157894,1.1578947368421053,181
3.4210526315789473,2.6842105263157894,1.2105263157894737,157
3.4210526315789473,2.6842105263157894,1.263157894736842,243
3.4210526315789473,2.6842105263157894,1.3157894736842106,167
3.4210526315789473,2.6842105263157894,1.368421052631579,222
3.4210526315789473,2.6842105263157894,1.4210526315789473,115
3.4210526315789473,2.6842105263157894,1.4736842105263157,283
3.4210526315789473,2.6842105263157894,1.526315789473684,176
3.4210526315789473,2.6842105263157894,1.5789473684210527,93
3.4210526315789473,2.6842105263157894,1.631578947368421,301
3.4210526315789473,2.6842105263157894,1.6842105263157894,301
3.4210526315789473,2.6842105263157894,1.736842105263158,301
3.4210526315789473,2.6842105263157894,1.7894736842105263,256
3.4210526315789473,2.6842105263157894,1.8421052631578947,153
3.4210526315789473,2.6842105263157894,1.894736842105263,240
3.4210526315789473,2.6842105263157894,1.9473684210526314,106
3.4210526315789473,2.6842105263157894,2.0,137
3.4210526315789473,2.789473684210526,1.0,102
3.4210526315789473,2.789473684210526,1.0526315789473684,301
3.4210526315789473,2.789473684210526,1.1052631578947367,57
3.4210526315789473,2.789473684210526,1.1578947368421053,301
3.4210526315789473,2.789473684210526,1.2105263157894737,178
3.4210526315789473,2.789473684210526,1.263157894736842,135
3.4210526315789473,2.789473684210526,1.3157894736842106,212
3.4210526315789473,2.789473684210526,1.368421052631579,281
3.4210526315789473,2.789473684210526,1.4210526315789473,107
3.4210526315789473,2.789473684210526,1.4736842105263157,191
3.4210526315789473,2.789473684210526,1.526315789473684,301
3.4210526315789473,2.789473684210526,1.5789473684210527,135
3.4210526315789473,2.789473684210526,1.631578947368421,78
3.4210526315789473,2.789473684210526,1.6842105263157894,301
3.4210526315789473,2.789473684210526,1.736842105263158,206
3.4210526315789473,2.789473684210526,1.7894736842105263,301
3.4210526315789473,2.789473684210526,1.8421052631578947,117
3.4210526315789473,2.789473684210526,1.894736842105263,228
3.4210526315789473,2.789473684210526,1.9473684210526314,130
3.4210526315789473,2.789473684210526,2.0,148
3.4210526315789473,2.894736842105263,1.0,301
3.4210526315789473,2.894736842105263,1.0526315789473684,110
3.4210526315789473,2.894736842105263,1.1052631578947367,153
3.4210526315789473,2.894736842105263,1.1578947368421053,87
3.4210526315789473,2.894736842105263,1.2105263157894737,286
3.4210526315789473,2.894736842105263,1.263157894736842,143
3.4210526315789473,2.894736842105263,1.3157894736842106,230
3.4210526315789473,2.894736842105263,1.368421052631579,207
3.4210526315789473,2.894736842105263,1.4210526315789473,73
3.4210526315789473,2.894736842105263,1.4736842105263157,232
3.4210526315789473,2.894736842105263,1.526315789473684,166
3.4210526315789473,2.894736842105263,1.5789473684210527,178
3.4210526315789473,2.894736842105263,1.631578947368421,125
3.4210526315789473,2.894736842105263,1.6842105263157894,155
3.4210526315789473,2.894736842105263,1.736842105263158,301
3.4210526315789473,2.894736842105263,1.7894736842105263,83
3.4210526315789473,2.894736842105263,1.8421052631578947,64
3.4210526315789473,2.894736842105263,1.894736842105263,199
3.4210526315789473,2.894736842105263,1.9473684210526314,301
3.4210526315789473,2.894736842105263,2.0,290
3.4210526315789473,3.0,1.0,195
3.4210526315789473,3.0,1.0526315789473684,130
3.4210526315789473,3.0,1.1052631578947367,52
3.4210526315789473,3.0,1.1578947368421053,263
3.4210526315789473,3.0,1.2105263157894737,301
3.4210526315789473,3.0,1.263157894736842,220
3.4210526315789473,3.0,1.3157894736842106,105
3.4210526315789473,3.0,1.368421052631579,296
3.4210526315789473,3.0,1.4210526315789473,202
3.4210526315789473,3.0,1.4736842105263157,93
3.4210526315789473,3.0,1.526315789473684,77
3.4210526315789473,3.0,1.5789473684210527,301
3.4210526315789473,3.0,1.631578947368421,226
3.4210526315789473,3.0,1.6842105263157894,230
3.4210526315789473,3.0,1.736842105263158,71
3.4210526315789473,3.0,1.7894736842105263,217
3.4210526315789473,3.0,1.8421052631578947,301
3.4210526315789473,3.0,1.894736842105263,203
3.4210526315789473,3.0,1.9473684210526314,119
3.4210526315789473,3.0,2.0,92
3.526315789473684,1.0,1.0,211
3.526315789473684,1.0,1.0526315789473684,141
3.526315789473684,1.0,1.1052631578947367,248
3.526315789473684,1.0,1.1578947368421053,213
3.526315789473684,1.0,1.2105263157894737,301
3.526315789473684,1.0,1.263157894736842,83
3.526315789473684,1.0,1.3157894736842106,258
3.526315789473684,1.0,1.368421052631579,301
3.526315789473684,1.0,1.4210526315789473,108
3.526315789473684,1.0,1.4736842105263157,188
3.526315789473684,1.0,1.526315789473684,178
3.526315789473684,1.0,1.5789473684210527,301
3.526315789473684,1.0,1.631578947368421,131
3.526315789473684,1.0,1.6842105263157894,81
3.526315789473684,1.0,1.736842105263158,35
3.526315789473684,1.0,1.7894736842105263,190
3.526315789473684,1.0,1.8421052631578947,244
3.526315789473684,1.0,1.894736842105263,72
3.526315789473684,1.0,1.9473684210526314,171
3.526315789473684,1.0,2.0,228
3.526315789473684,1.1052631578947367,1.0,210
3.526315789473684,1.1052631578947367,1.0526315789473684,103
3.526315789473684,1.1052631578947367,1.1052631578947367,168
3.526315789473684,1.1052631578947367,1.1578947368421053,169
3.526315789473684,1.1052631578947367,1.2105263157894737,270
3.526315789473684,1.1052631578947367,1.263157894736842,129
3.526315789473684,1.1052631578947367,1.3157894736842106,240
3.526315789473684,1.1052631578947367,1.368421052631579,301
3.526315789473684,1.1052631578947367,1.4210526315789473,192
3.526315789473684,1.1052631578947367,1.4736842105263157,223
3.526315789473684,1.1052631578947367,1.526315789473684,106
3.526315789473684,1.1052631578947367,1.5789473684210527,71
3.526315789473684,1.1052631578947367,1.631578947368421,95
3.526315789473684,1.1052631578947367,1.6842105263157894,76
3.526315789473684,1.1052631578947367,1.736842105263158,167
3.526315789473684,1.1052631578947367,1.7894736842105263,159
3.526315789473684,1.1052631578947367,1.8421052631578947,121
3.526315789473684,1.1052631578947367,1.894736842105263,217
3.526315789473684,1.1052631578947367,1.9473684210526314,301
3.526315789473684,1.1052631578947367,2.0,113
3.526315789473684,1.2105263157894737,1.0,169
3.526315789473684,1.2105263157894737,1.0526315789473684,301
3.526315789473684,1.2105263157894737,1.1052631578947367,301
3.526315789473684,1.2105263157894737,1.1578947368421053,106
3.526315789473684,1.2105263157894737,1.2105263157894737,156
3.526315789473684,1.2105263157894737,1.263157894736842,301
3.526315789473684,1.2105263157894737,1.3157894736842106,127
3.526315789473684,1.2105263157894737,1.368421052631579,301
3.526315789473684,1.2105263157894737,1.4210526315789473,289
3.526315789473684,1.2105263157894737,1.4736842105263157,92
3.526315789473684,1.2105263157894737,1.526315789473684,249
3.526315789473684,1.2105263157894737,1.5789473684210527,101
3.526315789473684,1.2105263157894737,1.631578947368421,77
3.526315789473684,1.2105263157894737,1.6842105263157894,133
3.526315789473684,1.2105263157894737,1.736842105263158,261
3.526315789473684,1.2105263157894737,1.7894736842105263,284
3.526315789473684,1.2105263157894737,1.8421052631578947,115
3.526315789473684,1.2105263157894737,1.894736842105263,153
3.526315789473684,1.2105263157894737,1.9473684210526314,83
3.526315789473684,1.2105263157894737,2.0,301
3.526315789473684,1.3157894736842106,1.0,72
3.526315789473684,1.3157894736842106,1.0526315789473684,171
3.526315789473684,1.3157894736842106,1.1052631578947367,301
3.526315789473684,1.3157894736842106,1.1578947368421053,197
3.526315789473684,1.3157894736842106,1.2105263157894737,183
3.526315789473684,1.3157894736842106,1.263157894736842,301
3.526315789473684,1.3157894736842106,1.3157894736842106,292
3.526315789473684,1.3157894736842106,1.368421052631579,301
3.526315789473684,1.3157894736842106,1.4210526315789473,261
3.526315789473684,1.3157894736842106,1.4736842105263157,86
3.526315789473684,1.3157894736842106,1.526315789473684,105
3.526315789473684,1.3157894736842106,1.5789473684210527,137
3.526315789473684,1.3157894736842106,1.631578947368421,226
3.526315789473684,1.3157894736842106,1.6842105263157894,166
3.526315789473684,1.3157894736842106,1.736842105263158,250
3.526315789473684,1.3157894736842106,1.7894736842105263,124
3.526315789473684,1.3157894736842106,1.8421052631578947,301
3.526315789473684,1.3157894736842106,1.894736842105263,301
3.526315789473684,1.3157894736842106,1.9473684210526314,84
3.526315789473684,1.3157894736842106,2.0,130
3.526315789473684,1.4210526315789473,1.0,110
3.526315789473684,1.4210526315789473,1.0526315789473684,301
3.526315789473684,1.4210526315789473,1.1052631578947367,119
3.526315789473684,1.4210526315789473,1.1578947368421053,202
3.526315789473684,1.4210526315789473,1.2105263157894737,133
3.526315789473684,1.4210526315789473,1.263157894736842,141
3.526315789473684,1.4210526315789473,1.3157894736842106,119
3.526315789473684,1.4210526315789473,1.368421052631579,301
3.526315789473684,1.4210526315789473,1.4210526315789473,253
3.526315789473684,1.4210526315789473,1.4736842105263157,147
3.526315789473684,1.4210526315789473,1.526315789473684,146
3.526315789473684,1.4210526315789473,1.5789473684210527,139
3.526315789473684,1.4210526315789473,1.631578947368421,205
3.526315789473684,1.4210526315789473,1.6842105263157894,301
3.526315789473684,1.4210526315789473,1.736842105263158,137
3.526315789473684,1.4210526315789473,1.7894736842105263,301
3.526315789473684,1.4210526315789473,1.8421052631578947,105
3.526315789473684,1.4210526315789473,1.894736842105263,301
3.526315789473684,1.4210526315789473,1.9473684210526314,78
3.526315789473684,1.4210526315789473,2.0,140
3.526315789473684,1.526315789473684,1.0,109
3.526315789473684,1.526315789473684,1.0526315789473684,244
3.526315789473684,1.526315789473684,1.1052631578947367,301
3.526315789473684,1.526315789473684,1.1578947368421053,136
3.526315789473684,1.526315789473684,1.2105263157894737,301
3.526315789473684,1.526315789473684,1.263157894736842,173
3.526315789473684,1.526315789473684,1.3157894736842106,145
3.526315789473684,1.526315789473684,1.368421052631579,210
3.526315789473684,1.526315789473684,1.4210526315789473,156
3.526315789473684,1.526315789473684,1.4736842105263157,57
3.526315789473684,1.526315789473684,1.526315789473684,194
3.526315789473684,1.526315789473684,1.5789473684210527,109
3.526315789473684,1.526315789473684,1.631578947368421,207
3.526315789473684,1.526315789473684,1.6842105263157894,113
3.526315789473684,1.526315789473684,1.736842105263158,301
3.526315789473684,1.526315789473684,1.7894736842105263,250
3.526315789473684,1.526315789473684,1.8421052631578947,101
3.526315789473684,1.526315789473684,1.894736842105263,96
3.526315789473684,1.526315789473684,1.9473684210526314,155
3.526315789473684,1.526315789473684,2.0,301
3.526315789473684,1.631578947368421,1.0,301
3.526315789473684,1.631578947368421,1.0526315789473684,301
3.526315789473684,1.631578947368421,1.1052631578947367,139
3.526315789473684,1.631578947368421,1.1578947368421053,129
3.526315789473684,1.631578947368421,1.2105263157894737,213
3.526315789473684,1.631578947368421,1.263157894736842,162
3.526315789473684,1.631578947368421,1.3157894736842106,287
3.526315789473684,1.631578947368421,1.368421052631579,301
3.526315789473684,1.631578947368421,1.4210526315789473,301
3.526315789473684,1.631578947368421,1.4736842105263157,301
3.526315789473684,1.631578947368421,1.526315789473684,177
3.526315789473684,1.631578947368421,1.5789473684210527,271
